Mod:Item:MetaData, Localized Name
appliedenergistics2:item.ItemMultiMaterial:6, 物质球
appliedenergistics2:item.ItemMultiMaterial:21, 名称压印模板
appliedenergistics2:item.ItemMultiMaterial:3, 下界石英粉
appliedenergistics2:item.ItemMultiMaterial:10, 高纯赛特斯石英水晶
appliedenergistics2:item.ItemMultiMaterial:12, 高纯福鲁伊克斯水晶
appliedenergistics2:item.ItemMultiMaterial:11, 高纯下界石英水晶
appliedenergistics2:item.ItemMultiMaterial:48, 量子缠绕态奇点
appliedenergistics2:item.ItemMultiMaterial:5, 硅
appliedenergistics2:item.ItemMultiMaterial:19, 硅压印模板
appliedenergistics2:item.ItemMultiMaterial:20, 硅板
appliedenergistics2:item.ItemMultiMaterial:47, 奇点
appliedenergistics2:item.ItemMultiMaterial:45, 陨石粉
appliedenergistics2:item.ItemMultiMaterial:41, 无线接收器
appliedenergistics2:item.ItemMultiMaterial:42, 无线信号增幅器
appliedenergistics2:item.ItemMultiMaterial:40, 木齿轮
appliedenergistics2:item.ItemMultiPart:300, ME破坏面板
appliedenergistics2:item.ItemMultiPart:120, 线缆锚
appliedenergistics2:item.ItemMultiPart:20, ME包层线缆 - 白色
appliedenergistics2:item.ItemMultiPart:21, ME包层线缆 - 橙色
appliedenergistics2:item.ItemMultiPart:22, ME包层线缆 - 品红色
appliedenergistics2:item.ItemMultiPart:23, ME包层线缆 - 浅蓝色
appliedenergistics2:item.ItemMultiPart:24, ME包层线缆 - 黄色
appliedenergistics2:item.ItemMultiPart:25, ME包层线缆 - 柠檬色
appliedenergistics2:item.ItemMultiPart:26, ME包层线缆 - 粉色
appliedenergistics2:item.ItemMultiPart:27, ME包层线缆 - 灰色
appliedenergistics2:item.ItemMultiPart:28, ME包层线缆 - 浅灰色
appliedenergistics2:item.ItemMultiPart:29, ME包层线缆 - 青色
appliedenergistics2:item.ItemMultiPart:30, ME包层线缆 - 紫色
appliedenergistics2:item.ItemMultiPart:31, ME包层线缆 - 蓝色
appliedenergistics2:item.ItemMultiPart:32, ME包层线缆 - 棕色
appliedenergistics2:item.ItemMultiPart:33, ME包层线缆 - 绿色
appliedenergistics2:item.ItemMultiPart:34, ME包层线缆 - 红色
appliedenergistics2:item.ItemMultiPart:35, ME包层线缆 - 黑色
appliedenergistics2:item.ItemMultiPart:36, ME包层线缆 - Fluix默认色
appliedenergistics2:item.ItemMultiPart:60, ME致密线缆 - 白色
appliedenergistics2:item.ItemMultiPart:61, ME致密线缆 - 橙色
appliedenergistics2:item.ItemMultiPart:62, ME致密线缆 - 品红色
appliedenergistics2:item.ItemMultiPart:63, ME致密线缆 - 浅蓝色
appliedenergistics2:item.ItemMultiPart:64, ME致密线缆 - 黄色
appliedenergistics2:item.ItemMultiPart:65, ME致密线缆 - 柠檬色
appliedenergistics2:item.ItemMultiPart:66, ME致密线缆 - 粉色
appliedenergistics2:item.ItemMultiPart:67, ME致密线缆 - 灰色
appliedenergistics2:item.ItemMultiPart:68, ME致密线缆 - 浅灰色
appliedenergistics2:item.ItemMultiPart:69, ME致密线缆 - 青色
appliedenergistics2:item.ItemMultiPart:70, ME致密线缆 - 紫色
appliedenergistics2:item.ItemMultiPart:71, ME致密线缆 - 蓝色
appliedenergistics2:item.ItemMultiPart:72, ME致密线缆 - 棕色
appliedenergistics2:item.ItemMultiPart:73, ME致密线缆 - 绿色
appliedenergistics2:item.ItemMultiPart:74, ME致密线缆 - 红色
appliedenergistics2:item.ItemMultiPart:75, ME致密线缆 - 黑色
appliedenergistics2:item.ItemMultiPart:76, ME致密线缆 - Fluix默认色
appliedenergistics2:item.ItemMultiPart:0, ME玻璃线缆 - 白色
appliedenergistics2:item.ItemMultiPart:1, ME玻璃线缆 - 橙色
appliedenergistics2:item.ItemMultiPart:2, ME玻璃线缆 - 品红色
appliedenergistics2:item.ItemMultiPart:3, ME玻璃线缆 - 浅蓝色
appliedenergistics2:item.ItemMultiPart:4, ME玻璃线缆 - 黄色
appliedenergistics2:item.ItemMultiPart:5, ME玻璃线缆 - 柠檬色
appliedenergistics2:item.ItemMultiPart:6, ME玻璃线缆 - 粉色
appliedenergistics2:item.ItemMultiPart:7, ME玻璃线缆 - 灰色
appliedenergistics2:item.ItemMultiPart:8, ME玻璃线缆 - 浅灰色
appliedenergistics2:item.ItemMultiPart:9, ME玻璃线缆 - 青色
appliedenergistics2:item.ItemMultiPart:10, ME玻璃线缆 - 紫色
appliedenergistics2:item.ItemMultiPart:11, ME玻璃线缆 - 蓝色
appliedenergistics2:item.ItemMultiPart:12, ME玻璃线缆 - 棕色
appliedenergistics2:item.ItemMultiPart:13, ME玻璃线缆 - 绿色
appliedenergistics2:item.ItemMultiPart:14, ME玻璃线缆 - 红色
appliedenergistics2:item.ItemMultiPart:15, ME玻璃线缆 - 黑色
appliedenergistics2:item.ItemMultiPart:16, ME玻璃线缆 - Fluix默认色
appliedenergistics2:item.ItemMultiPart:40, ME智能线缆 - 白色
appliedenergistics2:item.ItemMultiPart:41, ME智能线缆 - 橙色
appliedenergistics2:item.ItemMultiPart:42, ME智能线缆 - 品红色
appliedenergistics2:item.ItemMultiPart:43, ME智能线缆 - 浅蓝色
appliedenergistics2:item.ItemMultiPart:44, ME智能线缆 - 黄色
appliedenergistics2:item.ItemMultiPart:45, ME智能线缆 - 柠檬色
appliedenergistics2:item.ItemMultiPart:46, ME智能线缆 - 粉色
appliedenergistics2:item.ItemMultiPart:47, ME智能线缆 - 灰色
appliedenergistics2:item.ItemMultiPart:48, ME智能线缆 - 浅灰色
appliedenergistics2:item.ItemMultiPart:49, ME智能线缆 - 青色
appliedenergistics2:item.ItemMultiPart:50, ME智能线缆 - 紫色
appliedenergistics2:item.ItemMultiPart:51, ME智能线缆 - 蓝色
appliedenergistics2:item.ItemMultiPart:52, ME智能线缆 - 棕色
appliedenergistics2:item.ItemMultiPart:53, ME智能线缆 - 绿色
appliedenergistics2:item.ItemMultiPart:54, ME智能线缆 - 红色
appliedenergistics2:item.ItemMultiPart:55, ME智能线缆 - 黑色
appliedenergistics2:item.ItemMultiPart:56, ME智能线缆 - Fluix默认色
appliedenergistics2:item.ItemMultiPart:420, ME交换监控器
appliedenergistics2:item.ItemMultiPart:360, ME合成终端
appliedenergistics2:item.ItemMultiPart:200, 暗色照明面板
appliedenergistics2:item.ItemMultiPart:260, ME输出总线
appliedenergistics2:item.ItemMultiPart:320, ME成型面板
appliedenergistics2:item.ItemMultiPart:301, ME精准破坏面板
appliedenergistics2:item.ItemMultiPart:240, ME输入总线
appliedenergistics2:item.ItemMultiPart:440, ME接口
appliedenergistics2:item.ItemMultiPart:480, ME接口终端
appliedenergistics2:item.ItemMultiPart:100, ME反相触发总线
appliedenergistics2:item.ItemMultiPart:280, ME标准发信器
appliedenergistics2:item.ItemMultiPart:160, 亮色照明面板
appliedenergistics2:item.ItemMultiPart:462, P2P通道 - 物品
appliedenergistics2:item.ItemMultiPart:467, P2P通道 - 光
appliedenergistics2:item.ItemMultiPart:463, P2P通道 - 液体
appliedenergistics2:item.ItemMultiPart:460, P2P通道 - ME
appliedenergistics2:item.ItemMultiPart:461, P2P通道 - 红石
appliedenergistics2:item.ItemMultiPart:340, ME样板终端
appliedenergistics2:item.ItemMultiPart:140, 石英纤维
appliedenergistics2:item.ItemMultiPart:180, 照明面板
appliedenergistics2:item.ItemMultiPart:220, ME存储总线
appliedenergistics2:item.ItemMultiPart:400, ME存储监控器
appliedenergistics2:item.ItemMultiPart:380, ME终端
appliedenergistics2:item.ItemMultiPart:80, ME触发总线
armourersWorkshop:equipmentSkinTemplate:0, 空白模板
armourersWorkshop:equipmentSkin, 时装
armourersWorkshop:paintbrush, 笔刷
armourersWorkshop:paintRoller, 油漆滚筒
armourersWorkshop:colourPicker, 拾色器
armourersWorkshop:burnTool, 加深工具
armourersWorkshop:dodgeTool, 减淡工具
armourersWorkshop:colourNoiseTool, 随机颜色工具
armourersWorkshop:shadeNoiseTool, 随机阴影工具
armourersWorkshop:hueTool, 多功能工具
armourersWorkshop:blockMarker, 标记工具
armourersWorkshop:blendingTool, 混合工具
armourersWorkshop:mannequinTool, 模特工具
armourersWorkshop:wandOfStyle, 风格棒
armourersWorkshop:soap, 肥皂
armourersWorkshop:dyeBottle, 染料瓶
armourersWorkshop:guideBook, 时装工坊说明书
armourersWorkshop:armourersHammer, 方块旋转锤
armourersWorkshop:debugTool, 调试工具
armourersWorkshop:skinUnlock:0, 时装栏解锁器-头
armourersWorkshop:skinUnlock:1, 时装栏解锁器-身
armourersWorkshop:skinUnlock:2, 时装栏解锁器-腿
armourersWorkshop:skinUnlock:3, 时装栏解锁器-脚
armourersWorkshop:skinUnlock:4, 时装栏解锁器-翅膀
armourersWorkshop:skinUnlock:5, Outfit Skin Slot Unlock
armourersWorkshop:linkingTool, 方块链接工具
armourersWorkshop:armourContainer, 时装容器(未镶嵌)
armourersWorkshop:armourContainerHead, 时装容器(头部)
armourersWorkshop:armourContainerChest, 时装容器(上身)
armourersWorkshop:armourContainerLegs, 时装容器(腿部)
armourersWorkshop:armourContainerFeet, 时装容器(鞋子)
Baubles:Ring:0, 矿工指环
Thaumcraft:WandCasting:0, 铁杖端木质法杖
Thaumcraft:WandCasting:9, 金杖端宏伟之木法杖
Thaumcraft:WandCasting:54, 神秘杖端银树法杖
Thaumcraft:WandCasting:128, 神秘杖端银树权杖
Thaumcraft:WandCap:0, 铁杖端
Thaumcraft:WandCap:1, 金杖端
Thaumcraft:WandCap:2, 充能神秘杖端
Thaumcraft:WandCap:6, 惰性神秘杖端
Thaumcraft:WandCap:7, 充能虚空杖端
Thaumcraft:WandCap:8, 惰性虚空杖端
Thaumcraft:WandRod:0, 宏伟之木杖柄
Thaumcraft:WandRod:1, 黑曜石杖柄
Thaumcraft:WandRod:2, 银树杖柄
Thaumcraft:WandRod:3, 寒霜杖柄
Thaumcraft:WandRod:4, 石英杖柄
Thaumcraft:WandRod:5, 甘蔗杖柄
Thaumcraft:WandRod:6, 烈焰杖柄
Thaumcraft:WandRod:7, 白骨杖柄
Thaumcraft:WandRod:50, 宏伟之木杖芯
Thaumcraft:WandRod:51, 黑曜石杖芯
Thaumcraft:WandRod:52, 银树杖芯
Thaumcraft:WandRod:53, 寒霜杖芯
Thaumcraft:WandRod:54, 石英杖芯
Thaumcraft:WandRod:55, 甘蔗杖芯
Thaumcraft:WandRod:56, 烈焰杖芯
Thaumcraft:WandRod:57, 白骨杖芯
Thaumcraft:WandRod:100, 元始杖芯
Thaumcraft:FocusPouch, 法杖核心手袋
Thaumcraft:FocusFire, 法杖核心:火焰
Thaumcraft:FocusShock, 法杖核心:震击
Thaumcraft:FocusHellbat, 法杖核心:九狱
Thaumcraft:FocusFrost, 法杖核心:寒霜
Thaumcraft:FocusTrade, 法杖核心:更替
Thaumcraft:FocusExcavation, 法杖核心:采掘
Thaumcraft:FocusPortableHole, 法杖核心:便携式洞穴
Thaumcraft:FocusPech, 法杖核心:岩精之诅咒
Thaumcraft:FocusWarding, 法杖核心:守护
Thaumcraft:FocusPrimal, 法杖核心:元始
Thaumcraft:ItemEssence:0, 玻璃安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemEssence:1, 要素安瓿
Thaumcraft:ItemManaBean:0, 魔豆
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemWispEssence:0, 天域之华
Thaumcraft:ItemResource:0, 源动之焰
Thaumcraft:ItemResource:1, 闪耀之光
Thaumcraft:ItemResource:2, 神秘锭
Thaumcraft:ItemResource:3, 水银
Thaumcraft:ItemResource:4, 魔力油脂
Thaumcraft:ItemResource:6, 琥珀
Thaumcraft:ItemResource:7, 魔力布匹
Thaumcraft:ItemResource:8, 魔力滤管
Thaumcraft:ItemResource:9, 知识碎片
Thaumcraft:ItemResource:10, 镜面玻璃
Thaumcraft:ItemResource:11, 腐化粘浆
Thaumcraft:ItemResource:12, 腐化触手
Thaumcraft:ItemResource:13, 罐子标签
Thaumcraft:ItemResource:14, 世界盐
Thaumcraft:ItemResource:15, 元始魔力
Thaumcraft:ItemResource:16, 虚空锭
Thaumcraft:ItemResource:17, 虚空种子
Thaumcraft:ItemResource:18, Gold Coin
Thaumcraft:ItemShard:0, 风之碎片
Thaumcraft:ItemShard:1, 火之碎片
Thaumcraft:ItemShard:2, 水之碎片
Thaumcraft:ItemShard:3, 地之碎片
Thaumcraft:ItemShard:4, 秩序碎片
Thaumcraft:ItemShard:5, 混沌碎片
Thaumcraft:ItemShard:6, 平衡碎片
Thaumcraft:ItemResearchNotes:0, 研究笔记
Thaumcraft:ItemInkwell, 笔与墨
Thaumcraft:ItemThaumonomicon:0, 魔导手册
Thaumcraft:ItemThaumometer, 魔导透镜
Thaumcraft:ItemGoggles, 揭示之护目镜
Thaumcraft:ItemHelmetThaumium, 神秘头盔
Thaumcraft:ItemChestplateThaumium, 神秘胸甲
Thaumcraft:ItemLeggingsThaumium, 神秘护腿
Thaumcraft:ItemBootsThaumium, 神秘靴子
Thaumcraft:ItemShovelThaumium, 神秘铲
Thaumcraft:ItemPickThaumium, 神秘镐
Thaumcraft:ItemAxeThaumium, 神秘斧
Thaumcraft:ItemSwordThaumium, 神秘剑
Thaumcraft:ItemHoeThaumium, 神秘锄
Thaumcraft:ItemArcaneDoor, 奥能之扉
Thaumcraft:ItemNugget:0, 铁粒
Thaumcraft:ItemNugget:5, 水银液滴
Thaumcraft:ItemNugget:21, 朱砂原矿簇
Thaumcraft:ItemNugget:6, 神秘粒
Thaumcraft:ItemNugget:7, 虚空粒
Thaumcraft:ItemNugget:16, 铁原矿簇
Thaumcraft:ItemNugget:31, 金原矿簇
Thaumcraft:BootsTraveller, 旅行者之靴
Thaumcraft:ItemNuggetChicken, 鸡肉粒
Thaumcraft:ItemNuggetBeef, 牛肉粒
Thaumcraft:ItemNuggetPork, 猪肉粒
Thaumcraft:ItemNuggetFish, 鱼肉粒
Thaumcraft:TripleMeatTreat, 三层肉饼
Thaumcraft:ItemSwordElemental, 风雷剑
Thaumcraft:ItemShovelElemental, 后土铲
Thaumcraft:ItemPickaxeElemental, 炽心镐
Thaumcraft:ItemAxeElemental, 奔流斧
Thaumcraft:ItemHoeElemental, 句芒锄
Thaumcraft:ItemChestplateRobe, 神秘使法袍
Thaumcraft:ItemLeggingsRobe, 神秘使护腿
Thaumcraft:ItemBootsRobe, 神秘使之靴
Thaumcraft:ArcaneDoorKey:0, 铁钥匙
Thaumcraft:ArcaneDoorKey:1, 金钥匙
Thaumcraft:HandMirror, 魔力手镜
Thaumcraft:HoverHarness, 奥法缰绳
Thaumcraft:BlockJarFilledItem, 要素罐子
Thaumcraft:BlockJarNodeItem, 缸中节点
Thaumcraft:TrunkSpawner:0, 箱子宝宝
Thaumcraft:ItemGolemPlacer:0, 稻草傀儡
Thaumcraft:ItemGolemPlacer:1, 木头傀儡
Thaumcraft:ItemGolemPlacer:2, 油脂傀儡
Thaumcraft:ItemGolemPlacer:3, 粘土傀儡
Thaumcraft:ItemGolemPlacer:4, 血肉傀儡
Thaumcraft:ItemGolemPlacer:5, 石头傀儡
Thaumcraft:ItemGolemPlacer:6, 铁卫傀儡
Thaumcraft:ItemGolemPlacer:7, 神秘傀儡
Thaumcraft:ItemGolemCore:100, 傀儡运转核心
Thaumcraft:ItemGolemCore:0, 傀儡运转核心
Thaumcraft:ItemGolemCore:1, 傀儡运转核心
Thaumcraft:ItemGolemCore:2, 傀儡运转核心
Thaumcraft:ItemGolemCore:3, 傀儡运转核心
Thaumcraft:ItemGolemCore:4, 傀儡运转核心
Thaumcraft:ItemGolemCore:5, 傀儡运转核心
Thaumcraft:ItemGolemCore:6, 傀儡运转核心
Thaumcraft:ItemGolemCore:7, 傀儡运转核心
Thaumcraft:ItemGolemCore:8, 傀儡运转核心
Thaumcraft:ItemGolemCore:9, 傀儡运转核心
Thaumcraft:ItemGolemCore:10, 傀儡运转核心
Thaumcraft:ItemGolemCore:11, 傀儡运转核心
Thaumcraft:ItemGolemUpgrade:0, 傀儡升级:风
Thaumcraft:ItemGolemUpgrade:1, 傀儡升级:地
Thaumcraft:ItemGolemUpgrade:2, 傀儡升级:火
Thaumcraft:ItemGolemUpgrade:3, 傀儡升级:水
Thaumcraft:ItemGolemUpgrade:4, 傀儡升级:秩序
Thaumcraft:ItemGolemUpgrade:5, 傀儡升级:混沌
Thaumcraft:GolemBell, 傀儡使铃铛
Thaumcraft:ItemGolemDecoration:0, 饰件: 礼帽
Thaumcraft:ItemGolemDecoration:1, 饰件: 眼镜
Thaumcraft:ItemGolemDecoration:2, 饰件: 蝴蝶结
Thaumcraft:ItemGolemDecoration:3, 饰件: 毡帽
Thaumcraft:ItemGolemDecoration:4, 饰件: 飞镖发射器
Thaumcraft:ItemGolemDecoration:5, 饰件: 面甲
Thaumcraft:ItemGolemDecoration:6, 饰件: 铁甲
Thaumcraft:ItemGolemDecoration:7, 饰件: 锏臂
Thaumcraft:ItemBowBone, 骨弓
Thaumcraft:PrimalArrow:0, 风之矢
Thaumcraft:PrimalArrow:1, 火之矢
Thaumcraft:PrimalArrow:2, 水之矢
Thaumcraft:PrimalArrow:3, 地之矢
Thaumcraft:PrimalArrow:4, 秩序矢
Thaumcraft:PrimalArrow:5, 混沌矢
Thaumcraft:ItemResonator, 源质谐振器
Thaumcraft:ItemBaubleBlanks:0, 凡人护身符
